image_file_name,lon,lat,alt
D3C1216-200533A021.tif,-19.449,63.882,160000
D3C1216-200533A022.tif,-19.55,63.728,160000
D3C1216-200533A023.tif,-19.649,63.575,160000
D3C1216-200533F021.tif,-19.49,63.783,160000
D3C1216-200533F022.tif,-19.584,63.629,160000
D3C1216-200533F023.tif,-19.686,63.477,160000
