image_file_name,lon,lat,alt
DZB1214-500055L004001.tif,-111.413,33.893,160000
DZB1214-500055L005001.tif,-111.557,33.243,160000
DZB1214-500055L006001.tif,-111.701,32.593,160000
DZB1214-500055L007001.tif,-111.843,31.942,160000
